league,season,team,spi,win_forecast
UEFA Europa Conference League,2021,Bayer Leverkusen,78.48249,0.0073
UEFA Europa Conference League,2021,PAOK Salonika,53.76995,0.00705
UEFA Europa Conference League,2021,FK Partizan Belgrade,52.82262,0.00675
UEFA Europa Conference League,2021,Celtic,63.95914,0.00625
UEFA Europa Conference League,2021,Rangers,68.20823,0.0053
UEFA Europa Conference League,2021,Genk,61.66049,0.00425
UEFA Europa Conference League,2021,Maccabi Tel-Aviv,48.61605,0.0039
UEFA Europa Conference League,2021,Braga,62.12412,0.0038
UEFA Europa Conference League,2021,Lyon,69.97395,0.00365
UEFA Europa Conference League,2021,LASK Linz,46.0982,0.00325
UEFA Europa Conference League,2021,Vitesse,50.7967,0.00265
UEFA Europa Conference League,2021,Lokomotiv Moscow,51.08162,0.002
UEFA Europa Conference League,2021,FC Midtjylland,63.03062,0.0019
UEFA Europa Conference League,2021,Spartak Moscow,57.6832,0.0019
UEFA Europa Conference League,2021,Fenerbahce,56.63255,0.00155
UEFA Europa Conference League,2021,FK Qarabag,43.26971,0.0015
UEFA Europa Conference League,2021,Antwerp,53.84608,0.00135
UEFA Europa Conference League,2021,Omonia Nicosia,44.70366,0.00085
UEFA Europa Conference League,2021,CFR 1907 Cluj,44.76548,0.0007
UEFA Europa Conference League,2021,Dinamo Zagreb,64.72819,0.00055
UEFA Europa Conference League,2021,CSKA Sofia,45.29106,0.0005
UEFA Europa Conference League,2021,Slovan Bratislava,43.08987,0.0005
UEFA Europa Conference League,2021,Rapid Vienna,48.60685,0.0005
UEFA Europa Conference League,2021,Randers FC,37.38596,0.0005
UEFA Europa Conference League,2021,SK Sturm Graz,53.86949,0.0004
UEFA Europa Conference League,2021,Anorthosis Famagusta,46.8917,0.0004
UEFA Europa Conference League,2021,Galatasaray,54.73153,0.00035
UEFA Europa Conference League,2021,Legia Warsaw,51.04266,0.0003
UEFA Europa Conference League,2021,Brondby,45.34826,0.00025
UEFA Europa Conference League,2021,Jablonec,33.65081,0.00025
UEFA Europa Conference League,2021,Kairat Almaty,36.81682,0.0002
UEFA Europa Conference League,2021,Sparta Prague,58.31092,0.00015
UEFA Europa Conference League,2021,FC Zorya Luhansk,39.13876,0.00015
UEFA Europa Conference League,2021,Red Star Belgrade,57.4442,0.0001
UEFA Europa Conference League,2021,Ferencvaros,55.23017,0.00001
UEFA Europa Conference League,2021,Olympiacos,64.92128,0.00001
UEFA Europa Conference League,2021,HJK Helsinki,33.00547,0.00001
UEFA Europa Conference League,2021,Ludogorets,42.81369,0.00001
UEFA Europa Conference League,2021,Flora,33.62446,0.00001
UEFA Europa Conference League,2021,NS Mura,30.81715,0.00001
UEFA Europa Conference League,2021,Alashkert FC,20.83843,0.00001
UEFA Europa Conference League,2021,Maccabi Haifa,24.41011,0.00001
UEFA Europa Conference League,2021,Lincoln Red Imps,12.9788,0.00001
