league,season,team,spi,win_forecast
Mexico: Liga MX,2020c,Puebla,34.89753,0.00648
Mexico: Liga MX,2020c,Mazatlán FC,32.41465,0.00358
Mexico: Liga MX,2020a,Monterrey,60.55593,0.1935
Mexico: Liga MX,2020a,Tigres UANL,58.46902,0.16715
Mexico: Liga MX,2020a,Cruz Azul,55.99133,0.1253
Mexico: Liga MX,2020a,Club América,54.58133,0.11125
Mexico: Liga MX,2020a,Santos Laguna,53.29024,0.0929
Mexico: Liga MX,2020a,León,49.27218,0.05835
Mexico: Liga MX,2020a,Pachuca,48.39216,0.05535
Mexico: Liga MX,2020a,Guadalajara,47.84925,0.04975
Mexico: Liga MX,2020a,Tijuana,42.15415,0.0244
Mexico: Liga MX,2020a,Pumas Unam,41.8216,0.0236
Mexico: Liga MX,2020a,Necaxa,41.34197,0.02085
Mexico: Liga MX,2020a,Atlético San Luis,38.62885,0.015
Mexico: Liga MX,2020a,Atlas,38.85603,0.0139
Mexico: Liga MX,2020a,Toluca,37.82738,0.0137
Mexico: Liga MX,2020a,Querétaro,38.35525,0.0131
Mexico: Liga MX,2020a,FC Juárez,38.00356,0.013
Mexico: Liga MX,2020a,Puebla,35.79202,0.0079
Mexico: Liga MX,2020a,Mazatlán FC,25.33501,0.001
Mexico: Liga MX,2019c,Monterrey,62.99268,0.22775
Mexico: Liga MX,2019c,Club América,59.49394,0.16055
Mexico: Liga MX,2019c,Tigres UANL,59.22545,0.1592
Mexico: Liga MX,2019c,Cruz Azul,55.5593,0.10495
Mexico: Liga MX,2019c,Santos Laguna,53.2358,0.08065
Mexico: Liga MX,2019c,Pachuca,49.38679,0.0483
Mexico: Liga MX,2019c,León,48.13591,0.0447
Mexico: Liga MX,2019c,Guadalajara,46.4305,0.0369
Mexico: Liga MX,2019c,Pumas Unam,44.56285,0.0282
Mexico: Liga MX,2019c,Necaxa,42.39931,0.02155
Mexico: Liga MX,2019c,Querétaro,43.36299,0.02
Mexico: Liga MX,2019c,Morelia,42.51722,0.0185
Mexico: Liga MX,2019c,Tijuana,39.15004,0.01265
Mexico: Liga MX,2019c,Atlas,39.00351,0.0106
Mexico: Liga MX,2019c,Toluca,38.35952,0.00985
Mexico: Liga MX,2019c,Puebla,37.66579,0.00815
Mexico: Liga MX,2019c,Atlético San Luis,35.32302,0.00545
Mexico: Liga MX,2019c,FC Juárez,30.5434,0.00205
Mexico: Liga MX,2019a,Club América,61.60159,0.1875
Mexico: Liga MX,2019a,Tigres UANL,61.24262,0.1802
Mexico: Liga MX,2019a,Monterrey,60.71246,0.16715
Mexico: Liga MX,2019a,Cruz Azul,56.21337,0.10595
Mexico: Liga MX,2019a,Pachuca,53.4105,0.0731
Mexico: Liga MX,2019a,León,51.67892,0.06125
Mexico: Liga MX,2019a,Santos Laguna,49.72359,0.0486
Mexico: Liga MX,2019a,Toluca,47.55186,0.0365
Mexico: Liga MX,2019a,Tijuana,44.81604,0.0258
Mexico: Liga MX,2019a,Guadalajara,44.50475,0.02525
Mexico: Liga MX,2019a,Necaxa,43.85144,0.02185
Mexico: Liga MX,2019a,Pumas Unam,42.98856,0.01845
Mexico: Liga MX,2019a,Atlas,41.01682,0.01375
Mexico: Liga MX,2019a,Puebla,39.15156,0.01115
Mexico: Liga MX,2019a,Morelia,38.7167,0.00915
Mexico: Liga MX,2019a,Querétaro,38.05394,0.0087
Mexico: Liga MX,2019a,Atlético San Luis,31.92344,0.0026
Mexico: Liga MX,2019a,FC Juárez,30.26726,0.002
Mexico: Liga MX,2019a,Veracruz,28.71538,0.00105
Mexico: Liga MX,2018c,Tigres UANL,62.06471,0.2018
Mexico: Liga MX,2018c,Club América,61.68301,0.19735
Mexico: Liga MX,2018c,Monterrey,60.33063,0.1719
Mexico: Liga MX,2018c,Pachuca,51.74439,0.06825
Mexico: Liga MX,2018c,Santos Laguna,51.02312,0.0621
Mexico: Liga MX,2018c,Cruz Azul,50.32389,0.0565
Mexico: Liga MX,2018c,Toluca,49.82588,0.0519
Mexico: Liga MX,2018c,Pumas Unam,46.43621,0.03445
Mexico: Liga MX,2018c,Guadalajara,45.12048,0.02825
Mexico: Liga MX,2018c,León,44.1702,0.02475
Mexico: Liga MX,2018c,Tijuana,43.12618,0.01985
Mexico: Liga MX,2018c,Querétaro,41.04661,0.0164
Mexico: Liga MX,2018c,Necaxa,41.46451,0.0157
Mexico: Liga MX,2018c,Morelia,41.01307,0.0152
Mexico: Liga MX,2018c,Puebla,39.96741,0.0134
Mexico: Liga MX,2018c,Atlas,39.34814,0.0114
Mexico: Liga MX,2018c,Lobos de la BUAP,36.81839,0.0082
Mexico: Liga MX,2018c,Veracruz,32.856,0.0026
Mexico: Liga MX,2018a,Monterrey,53.73946,0.1677
Mexico: Liga MX,2018a,Tigres UANL,49.9798,0.12015
Mexico: Liga MX,2018a,Cruz Azul,48.37021,0.09945
Mexico: Liga MX,2018a,Santos Laguna,48.68341,0.0963
Mexico: Liga MX,2018a,Club América,47.39394,0.08505
Mexico: Liga MX,2018a,Toluca,45.99207,0.07225
Mexico: Liga MX,2018a,Tijuana,43.3863,0.0562
Mexico: Liga MX,2018a,Pachuca,42.9611,0.0493
Mexico: Liga MX,2018a,Necaxa,42.1153,0.04835
Mexico: Liga MX,2018a,Guadalajara,39.94549,0.03515
Mexico: Liga MX,2018a,León,39.59752,0.0274
Mexico: Liga MX,2018a,Morelia,38.88133,0.0267
Mexico: Liga MX,2018a,Puebla,38.5911,0.0264
Mexico: Liga MX,2018a,Atlas,38.00598,0.0262
Mexico: Liga MX,2018a,Pumas Unam,37.48871,0.01965
Mexico: Liga MX,2018a,Querétaro,35.67269,0.01655
Mexico: Liga MX,2018a,Lobos de la BUAP,35.82753,0.01635
Mexico: Liga MX,2018a,Veracruz,32.67356,0.01085
Mexico: Liga MX,2017c,Tigres UANL,56.0072,0.20885
Mexico: Liga MX,2017c,Monterrey,55.92905,0.20425
Mexico: Liga MX,2017c,Cruz Azul,46.07877,0.0786
